Store,Product,Price
eMAG,"Placa Video ASUS Geforce RTX 5060 DUAL OC, 8GB GDDR7, 128-bit","1.769,99"
eMAG,"Placa video ASUS PRIME GeForce RTX™ 5070 OC Edition, 12GB GDDR7, 192-bit","3.459,99"
eMAG,"Placa video MSI GeForce RTX™ 5090 GAMING TRIO OC, 32GB GDDR7, 512-bit","21.999,99"
eMAG,"Placa video ASUS Dual GeForce® RTX™ 3060 OC V2, 12GB GDDR6, 192-bit","de la 2.499,99"
eMAG,Placa Video GIGABYTE RX 9060 XT GAMING OC 16GB,"2.499,99"
eMAG,"Placa video GIGABYTE GeForce RTX™ 5070 WINDFORCE OC SFF, 12GB GDDR7, 192-bit","3.499,99"
eMAG,PNY 96GB RTX PRO 6000 Blackwell WS 4xDP Smallbox,"64.797,00"
eMAG,"Placa video ASUS Radeon™ RX 7600 DUAL OC EVO, 8GB GDDR6, 128bit","1.499,99"
eMAG,"Placa video Maxsun GeForce GT 730, 2GB DDR3, 128bit, 700MHz, 1xDVI, 1xHDMI","301,26"
eMAG,"Placa video Gigabyte GeForce RTX 5060 EAGLE MAX OC 8G, GDDR7, 128 bit, Negru","1.949,99"
eMAG,"Placa video MSI GeForce RTX™ 5060 Ti 8G GAMING TRIO OC, 8GB GDDR7, 128-bit","1.999,99"
eMAG,"Placa video XFX Swift AMD Radeon RX 9070XT Triple fan Gaming Edition, 16GB GDDR6, 256-bit","3.659,99"
eMAG,Placa video AsRock INTEL ARC B580 CHALLENGER 12GB OC,"1.599,99"
eMAG,"Placa video SAPPHIRE PURE AMD RADEON™ RX 9070 XT GAMING OC, 16GB GDDR6, 256-bit","3.799,99"
eMAG,"Placa Video Gigabyte GeForce® RTX™ 3050 WINDFORCE OC V2, 8GB GDDR6, 128-bit","1.481,99"
eMAG,"Placa video ASUS GeForce RTX™ 5080 Noctua OC Edition, 16GB GDDR7 , 256-bit","8.999,99"
eMAG,"Placa Video ASUS DUAL RTX 5060 Ti OC, 8GB GDDR7, 128-bit","2.199,99"
eMAG,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit","299,98"
eMAG,"Placa video XFX Swift AMD Radeon™ RX 9070 XT OC Gaming Edition, 16GB GDDR6, 256-bit, black box","3.499,99"
eMAG,"Placa video Maxsun GeForce GT 730, 4GB DDR3, 128bit, 700MHz, 1xDVI, 1xHDMI","349,95"
eMAG,"Placa video SAPPHIRE PULSE AMD RADEON™ RX 9070 GAMING, 16GB GDDR6, 256-bit","3.049,99"
eMAG,"Placa video SAPPHIRE NITRO+ AMD Radeon™ RX 9060 XT OC, 16GB GDDR6, 128-bit","2.699,99"
eMAG,"Placa video SAPPHIRE NITRO+ AMD RADEON™ RX 9070 GAMING OC, 16GB GDDR6, 256-bit","3.399,99"
eMAG,"Placa video Gigabyte GeForce RTX 5060 Ti WINDFORCE MAX OC 8G,GDDR7,128 bit,Negru","2.199,99"
eMAG,"Placa video Gigabyte GeForce RTX 5060 WINDFORCE MAX OC 8G, GDDR7, 128 bit, Negru","1.849,99"
eMAG,"Placa video MSI GeForce RTX 5070 TI 16G SHADOW 3X OC, 256-bit, GDDR7","5.399,99"
eMAG,"Placa video SAPPHIRE PULSE AMD RADEON™ RX 9070 XT GAMING, 16GB GDDR6, 256-bit","3.649,99"
eMAG,Placa Video GIGABYTE GEFORCE RTX 5070 TI EAGLE OC ICE SFF 16GB,"5.499,99"
eMAG,"Placa video Sapphire Radeon RX 7600 Pulse, 8GB GDDR6, 128-bit","1.499,99"
eMAG,"Placa video ASUS PRIME AMD RADEON™ RX 9070 XT OC, 16GB GDDR6, 256-bit","3.649,99"
eMAG,"Placa video SAPPHIRE NITRO+ AMD RADEON™ RX 9070 XT GAMING OC, 16GB GDDR6, 256-bit","3.999,99"
eMAG,Placa Video SAPPHIRE PULSE AMD Radeon RX 9060 XT 16GB,"2.699,99"
eMAG,"Placa video MSI GeForce RTX™ 5060 Ti 16G VENTUS 2X OC WHITE PLUS, 16GB GDDR7, 128-bit, Alb","2.999,99"
eMAG,"Placa video Afox Radeon RX 5500, 8GB GDDR6, 128bit","1.298,33"
eMAG,"Placa video ASUS Dual GeForce® RTX™ 3050 OC, 8GB GDDR6, 128-bit","1.669,99"
eMAG,"Placa video ASUS PRIME GeForce RTX™ 5060 OC Edition, 8GB GDDR7,128-bit","1.899,99"
eMAG,Placa video Biostar Radeon RX-580 8GB GDDR5 256bit Bulk,"899,99"
eMAG,Placa Video Asrock Intel Arc A310 Low Profile 4GB GDDR6 64bit,"762,20"
eMAG,"Placa video MSI GeForce RTX™ 5080 GAMING TRIO OC WHITE, 16GB GDDR7, 256-bit","8.333,32"
eMAG,"Placa video GeForce RTX™ 5080 GAMING OC, 16GB GDDR7, 256-bit","7.569,99"
eMAG,"Placa video ASUS TUF Gaming GeForce RTX™ 5070 OC Edition, 12GB GDDR7, 192-bit","3.999,99"
eMAG,"Placa video Maxsun GeForce GT 1030, 4GB, GDDR4, 64bit, 1xDVI, 1xHDMI","569,65"
eMAG,"Placa grafica, Gainward, GeForce RTX 4080","19.685,03"
eMAG,"Placa video ASUS TUF Gaming GeForce RTX™ 5080 OC Edition, 16GB GDDR7, 256-bit","8.519,99"
eMAG,"Placa video ASUS DUAL GeForce RTX™ 5070 OC Edition, 12GB GDDR7,192-bit","3.499,99"
eMAG,"Placa video Maxsun GeForce GT 710, 4GB DDR3, 64bit, pasiv, 1xDVI, 1xHDMI","284,40"
eMAG,"Placa video Maxsun GeForce GTX 1050 Ti 4GB, GDDR5, 128bit, 4GB, PCIe","922,08"
eMAG,Placa Video SAPPHIRE PURE AMD Radeon RX 9060 XT 16GB,"2.699,99"
eMAG,"Placa video GeForce RTX™ 5080 WINDFORCE OC SFF, 16GB GDDR7, 256-bit","6.999,99"
eMAG,"Placa video GIGABYTE GeForce RTX™ 5070 GAMING OC, 12GB GDDR7, 192-bit","3.599,99"
eMAG,"Placa video ASUS GeForce RTX™ 3050 DUAL OC, 6GB GDDR6, 96-bit","1.109,99"
eMAG,"Placa video ASUS PRIME AMD RADEON™ RX 9070 OC, 16GB GDDR6, 256-bit","3.399,99"
eMAG,"Placa Video Gigabyte GeForce® RTX™ 3060 GAMING OC 2.0, 8GB GDDR6, 128-bit","1.942,24"
eMAG,"Placa video XFX Swift AMD Radeon™ RX 9060 XT OC White Gaming Edition, 8GB GDDR6, 128-bit","1.799,99"
eMAG,"Placa video GIGABYTE GeForce RTX™ 5070 Ti AERO OC, 16GB GDDR7, 256-bit","6.407,51"
eMAG,Placa grafica GeForce INNO3D RTX 5080 X3 16GB,"7.865,84"
eMAG,"Placa video HD7670 4GB GDDR5 128bit, frecventa 650MHz, PCI Express X16 2.1, suport DirectX 11","242,00"
eMAG,"Placa video Gigabyte GeForce RTX 3050 WINDFORCE OC V2 6G, GDDR6, 96 bit, Negru","1.275,34"
eMAG,"Placa video ASUS GeForce RTX™ 3050 OC Edition, 6GB GDDR6, 96-bit, low profile","1.199,99"
eMAG,"Placa video MSI GeForce RTX™ 5060 8G INSPIRE ITX OC, 8GB GDDR7, 128-bit, Negru/Crem","3.079,99"
eMAG,Placa Video PNY 20GB RTX 4000 Ada SFF 4xmDP LP Smallbox,"8.889,31"
eMAG,"Placa video ASUS TUF Gaming AMD RADEON™ RX 9070 XT OC, 16GB GDDR6, 256-bit","4.859,99"
eMAG,"Placa video MSI GeForce GT 1030 AERO ITX OC, 2GB DDR5, 64-bit","534,88"
eMAG,"Placa video ASUS ProArt GeForce RTX™ 5080 OC Edition, 16GB GDDR7, 256-bit","8.999,99"
eMAG,"Placa video AFOX AF210-1024D2LG2 GeForce GT210, 1GB, DDR2, VGA + HDMI + DVI, 64-bit","193,25"
eMAG,"Placa Video RX 590 GME 2048SP, 8GB GDDR5 256-bit, 1 x 6 pini","850,00"
eMAG,"Placa video Gigabyte GeForce RTX 5060 Ti AERO OC 16G, 128 bit, GDDR7, Alb","3.553,98"
eMAG,"Placa video ASUS GeForce GT1030 SL, 2GB GDDR5, 64-bit","519,99"
eMAG,"Placa video GIGABYTE AORUS GeForce RTX™ 5080 MASTER, 16GB GDDR7, 256-bit","8.729,99"
eMAG,"Placa video Gigabyte GeForce RTX 5060 OC Low Profile 8G, GDDR7, 128-bit, Negru","2.187,12"
eMAG,"Placa video MSI GeForce RTX™ 5070 12G GAMING TRIO OC WHITE, 12GB GDDR7, 192-bit","6.249,99"
eMAG,"Placa video ASUS PRIME GeForce RTX™ 5060 Ti OC Edition,16GB GDDR7,128-bit","3.698,09"
eMAG,"Placa video MSI GeForce® GT 730 Heatsink, 2GB DDR3, 64-bit","312,54"
eMAG,Placa Video Acer Radeon RX 9060 XT NITRO OC 16GB GDDR6 128-bit,"2.555,90"
eMAG,"Placa video Gigabyte GeForce RTX 5060 Ti AERO OC 8G, 128 bit, Alb","2.968,07"
eMAG,"Placa Video BIOSTAR GeForce GTX 1660 SUPER, 6GB, GDDR6, 192 bit, DVI, DP, HDMI","1.340,99"
eMAG,Placa video ASUS GeForce GT 710 EVO 2GB GDDR5 64-bit,"358,25"
eMAG,Placa video ZOTAC GeForce RTX 5070 AMP White Edition 12GB GDDR7 192-bit DLSS 4.0,"3.939,38"
eMAG,"Placa video ASUS Prime Radeon™ RX 9070 XT OC White Edition, 16GB GDDR6, 256-bit","4.249,99"
eMAG,NVIDIA T1000 - graphics card - T1000 - 4 GB,"2.361,99"
eMAG,"Placa video Palit GeForce RTX™ 5070 Ti GamingPro-S, 16GB GDDR7, 256-bit","5.874,99"
eMAG,Placa video MSI GeForce RTX 5070 Ti GAMING TRIO OC 16GB GDDR7 256-bit DLSS 4.0,"5.619,99"
eMAG,"Placa video GIGABYTE Radeon™ RX 9070 XT GAMING OC ICE, 16GB GDDR6, 256 bit, Alb","3.999,99"
eMAG,"Placa video Sparkle Intel ARC A310 ECO, 4GB GDDR6, 64-bit","804,54"
eMAG,"Placa video XFX Mercury AMD Radeon RX 9070XT Gaming Edition, 16GB GDDR6, 256-bit","4.299,99"
eMAG,"Placa video GIGABYTE Radeon™ RX 9060 XT GAMING, 8GB GDDR6, 128 bit, Negru","2.118,67"
eMAG,"Placa video Gigabyte GeForce RTX 5050 D6 8G, GDDR6, 128-bit, Negru","1.699,99"
eMAG,Placa Video Afox nVidia GeForce GT 730 4GB 128bit,"449,99"
eMAG,"Placa video MSI GeForce® GT 710, 2GB DDR3, 64-bit","324,99"
eMAG,"Placa video Sparkle B570 GUARDIAN OC, 10 GB GDDR6, 160-bit","1.470,99"
eMAG,"Placa video LUNAHORNET GeForce GT730 2GB GDDR3 64BIT, design compact, racire silentioasa, 1xVGA, 1xDVI, 1xHDMI","332,67"
eMAG,Placa grafica externa PCIe Mini PCI-E AC774 V8.0 pentru laptop,"710,82"
eMAG,"Cablu Active, 2 x pci-e 8 pini mama la 8pini tata, alimentare placa video pcie 8 pini NVIDIA Tesla, 10cm","40,00"
eMAG,Placa video ZOTAC GAMING RTX 5080 Solid Core OC 16GB GDDR7,"6.949,99"
eMAG,"Placa video, Thermaltake, NVIDIA GTXA 980 Ti., Argintiu/Negru","352,08"
eMAG,"Placa video ASUS ROG Astral GeForce RTX™ 5080 OC Edition, 16GB GDDR7, 256-bit","10.298,99"
eMAG,"Placa video Gigabyte GeForce RTX 5060 GAMING OC 8G, GDDR7, 128 bit, Negru","2.250,66"
eMAG,Placa video XFX Radeon RX 6400 Speedster SWFT 105 4GB GDDR6 64-bit,"887,25"
eMAG,Placa Video Gigabyte GeForce GT 1030 Low Profile 2GB GDDR4 64-bit,"630,99"
eMAG,Placa video MSI SHADOW 2X OC NVIDIA GeForce RTX 5070 12GB GDDR7 192-bit DLSS 4.0,"3.384,39"
eMAG,Placa video Biostar GeForce RTX 3070 8GB GDDR6 256-bit,"2.237,70"
eMAG,"Placa video Gigabyte GeForce RTX 5060 Ti WINDFORCE 8G, 128 bit, Negru","1.999,99"
eMAG,"Placa video ASUS Dual GeForce RTX™ 5060 Ti OC Edition, 16GB GDDR7, 128-bit","5.889,99"
eMAG,Placă video Palit RTX 5050 8GB GDDR6 128-bit,"1.634,71"
eMAG,"Placa video GTX550Ti 8GB GDDR5, 128-bit, 800MHz, 2560x1600, racire pe aer, set complet","965,18"
eMAG,"Placa video Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 16G, 128 bit, GDDR7, Alb","3.299,00"
eMAG,"Placă grafică Intel Arc Pro B50, 16GB, ray tracing, 128-bit, desktop PC","2.850,33"
eMAG,"Placa video BIOSTAR GeForce GT1030, 4GB, DDR4, 64bit, DVI-I, HDMI","525,88"
eMAG,Placa Video POWERCOLOR REAPER AMD RADEON RX 9060 XT 16GB,"2.608,98"
eMAG,"Placa video PCI 8 MB 32-bit VGA pentru ATI, multicolor","243,24"
eMAG,Placa video AsRock INTEL ARC B570 CHALLENGER 10GB OC,"1.537,17"
eMAG,Placa video Palit GeForce RTX 3050 StormX 6GB GDDR6 96-bit,"1.333,32"
eMAG,"Placa video Gigabyte GeForce RTX 5060 Ti EAGLE OC 8G, 128 bit, Negru","2.198,99"
eMAG,Placa Video MSI GeForce GT 1030 4GHD4 LP OC 4GB GDDR4 64-bit,"594,25"
eMAG,"Placa video Biostar Radeon RX580 2048SP, 8GB DDR5, 256bit, 1xDVI, 1xHDMI, 3xDisplayPort","1.057,17"
eMAG,"Placa video AFOX Radeon RX 550, 4GB","609,25"
