Store,Product,Price
eMAG,"Laptop Lenovo V15 G4 IRU cu procesor Intel® Core™ i5-13420H pana la 4.6GHz, 15.6"" Full HD, IPS, 16GB DDR4 RAM, 512GB SSD, Intel® UHD Graphics, No OS, Business Black","2.499,99"
eMAG,Laptop CHUWI MiniBook-X-2023-P-K3-SR N150 10.51inch WXGA Touch IPS 16GB 512GB Windows 11 Pro Silver,"2.670,09"
eMAG,"Apple MacBook Air 15'' cu procesor Apple M5, 10 nuclee CPU, 10 nuclee GPU, 24GB RAM, 1TB SSD, Silver, Tastatura Internationala, Manual RO","10.469,99"
eMAG,"Laptop Lenovo IdeaPad 1 15IJL7 cu procesor Intel® Pentium® Silver N6000 pana la 3.3GHz, 15.6"", Full HD, 4GB DDR4 RAM, 128GB eMMC, Intel® UHD Graphics, Windows® 11 Home in S mode, Cloud Grey","1.465,71"
eMAG,"Laptop Gaming ASUS TUF F17 FX707VJ cu procesor Intel® Core™ 5 210H pana la 4.8GHz, 17.3'', Full HD, 144Hz, IPS, 16GB DDR4 RAM, 512GB SSD, NVIDIA® GeForce RTX™ 3050 6GB GDDR6, No OS, Mecha Gray","6.413,00"
eMAG,"Laptop Lenovo IdeaPad Slim 3 16AHP10 cu procesor AMD Ryzen™ 7 8840HS pana la 5.1GHz, 16"" WUXGA, IPS, 24GB SSD, 1TB SSD, AMD Radeon™ 780M Graphics, No OS, Cosmic Blue, Aluminiu","3.399,99"
eMAG,"Laptop Gaming Acer Nitro V 15 ANV15-52-7186 cu procesor Intel® Core™ i7-13620H pana la 4.9GHz, 15.6"" Full HD, IPS, 165Hz, 16GB DDR4 RAM, 1TB SSD, NVIDIA® GeForce RTX™ 5060 8GB GDDR7, No OS, Obsidian Black","5.699,99"
eMAG,"Laptop Lenovo IdeaPad 1 15IJL7 cu procesor Intel® Celeron® N4500 pana la 2.8GHz, 15.6"" Full HD, 4GB DDR4 RAM, 256GB SSD, Intel® UHD Graphics, No OS, Cloud Grey","1.299,99"
eMAG,"Laptop Acer Aspire Lite 15 AL15-72P-595Y cu procesor Intel® Core™ i5-13500H pana la 4.70 GHz, 15,6"" Full HD, IPS, 16GB DDR5 RAM, 512GB SSD, Intel® UHD Graphics, No OS, Pure Silver","2.399,99"
eMAG,"Laptop Lenovo IdeaPad Slim 3 15IRH10 cu procesor Intel® Core™ i5-13420H pana la 4.6GHz, 15.3"" WUXGA, IPS, 16GB DDR5 RAM, 1TB SSD, Intel® UHD Graphics, No OS, METAL, Luna Grey","2.599,99"
eMAG,"Laptop Apple MacBook Air 15"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 24GB RAM, 512GB, Sky Blue, Tastatura Internationala, Manual RO","7.399,99"
eMAG,"Laptop Business Dell Pro 15 Essential cu procesor Intel® Core™ i5-1334U pana la 4.60 GHz, 15.6"", Full HD, 120Hz, 16GB RAM, 512GB SSD, Intel® UHD Graphics, Windows 11 Pro, FPR, Backlit, 3y ProSupport and Next Business Day Onsite","3.199,99"
eMAG,"Laptop Apple MacBook Air 13"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 16GB RAM, 512GB, Starlight, Tastatura Internationala, Manual RO","5.716,79"
eMAG,"Laptop Apple MacBook Air 13"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 24GB RAM, 512GB, Silver, Tastatura Internationala, Manual RO","6.399,99"
eMAG,"Laptop Apple MacBook Air 15"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 16GB RAM, 512GB, Midnight, Tastatura Internationala, Manual RO","6.399,99"
eMAG,"Laptop 14"" cu procesor Intel Celeron J4105, 8GB RAM, 128GB SSD, 1920*1080 FHD, Windows 11 Pro, Intel® UHD Graphics 600, 5GHz Wifi, 5000mAh, Argintiu","1.199,11"
eMAG,"Laptop Blackview Acebook 6, 16GB DDR4 512GB SSD, Intel N150 3.6GHz/ Intel UHD Graphics, Win11 Home, 38Wh, 15.6"" FHD+, HDMI 2.0, Bluetooth 5.0, USB 3.0, WLAN 5G, Gri","1.999,98"
eMAG,"Laptop Lenovo Yoga 7 2-in-1 14ILL10 cu procesor Intel® Core Ultra 7 258V pana la 4.8GHz, 14"" 2.8K WQXGA+ , OLED, 120Hz,Touch, 32GB LPDDR5x RAM, 1TB SSD, Intel® Arc™ Graphics, Windows® 11 Pro, Luna Grey, 3y on-site Premium Care","7.910,99"
eMAG,"Laptop Gaming Lenovo LOQ 17IRX10 cu procesor Intel® Core™ i7-14700HX pana la 5.5GHz, 17.3"" Full HD, IPS, 165Hz, 32GB DDR5 RAM, 1TB SSD, NVIDIA® GeForce RTX™ 5070 8GB GDDR7, No OS, Luna Grey","8.399,99"
eMAG,"Laptop ASUS Vivobook S14 S3407VA cu procesor Intel® Core™ i7-13620H pana la 4.9GHz, 14'', WUXGA, IPS, 16GB DDR5 RAM, 1TB SSD, Intel® UHD Graphics, No OS, Matte Gray","3.099,99"
eMAG,"Laptop Apple MacBook Pro 14"" cu procesor Apple M5, 10 nuclee CPU si 10 nuclee GPU, 24GB RAM, 1TB SSD, Silver, Tastatura Internationala, Manual RO","10.949,99"
eMAG,"Laptop Apple MacBook Air 13"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 16GB RAM, 512GB, Silver, Tastatura Internationala, Manual RO","5.716,79"
eMAG,"Laptop Lenovo IdeaPad Slim 5 13ARP10 cu procesor AMD Ryzen™ 5 7535HS pana la 4.55GHz, 13.3'' WUXGA, IPS, 16GB LPDDR5x RAM, 512GB SSD, AMD Radeon™ 660M Graphics, No OS, Polar Blue","2.999,99"
eMAG,"Laptop ultraportabil Lenovo Yoga Slim 7 14Q8X9 cu procesor Qualcomm® Snapdragon® X Elite X1E-78-100 pana la 3.4GHz, 14.5"", 3K, OLED, Touch, 32GB LPDDR5x, 1TB SSD, Qualcomm® Adreno™ GPU, Windows 11 Pro, Cosmic Blue, 3Y Courier/Carry-in upgrade","7.934,56"
